TARA_ARC_108_MAG_00083_000000000001_1	iAF987.Gmet_1261	62.3	69	23	2	28	95	2	68	1.38e-20	80.1
TARA_ARC_108_MAG_00083_000000000001_1	iSSON_1240.SSON_0085	60.3	68	26	1	28	95	2	68	4.85e-18	73.6
TARA_ARC_108_MAG_00083_000000000001_1	iML1515.b0078	60.3	68	26	1	28	95	2	68	6.84e-18	73.2
TARA_ARC_108_MAG_00083_000000000001_1	iSDY_1059.SDY_0108	60.3	68	26	1	28	95	2	68	6.84e-18	73.2
TARA_ARC_108_MAG_00083_000000000001_1	iSF_1195.SF0073	60.3	68	26	1	28	95	2	68	6.84e-18	73.2
TARA_ARC_108_MAG_00083_000000000001_1	iYL1228.KPN_00083	60.3	68	26	1	28	95	2	68	1.36e-17	72.4
TARA_ARC_108_MAG_00083_000000000001_1	iJN1463.PP_4679	54.4	68	30	1	28	95	2	68	1.36e-17	72.4
TARA_ARC_108_MAG_00083_000000000001_2	iAF987.Gmet_1260	50.2	566	276	5	4	566	2	564	1.25e-196	562
TARA_ARC_108_MAG_00083_000000000001_2	iJN1463.PP_4680	49.7	569	277	6	5	567	4	569	4.96e-193	553
TARA_ARC_108_MAG_00083_000000000001_2	iSSON_1240.SSON_0084	50.6	569	272	4	5	567	4	569	4.96e-193	553
TARA_ARC_108_MAG_00083_000000000001_2	iML1515.b0077	50.4	569	273	4	5	567	4	569	4.01e-192	551
TARA_ARC_108_MAG_00083_000000000001_2	iSF_1195.SF0072	50.3	569	274	4	5	567	32	597	1.03e-191	551
TARA_ARC_108_MAG_00083_000000000001_2	iSDY_1059.SDY_0107	50.4	569	273	4	5	567	4	569	6.51e-191	548
TARA_ARC_108_MAG_00083_000000000001_2	iYL1228.KPN_00082	50.1	569	275	4	5	567	4	569	9.22e-191	547
TARA_ARC_108_MAG_00083_000000000001_2	iAF692.Mbar_A0218	48.8	566	276	7	2	565	6	559	2.97e-190	546
TARA_ARC_108_MAG_00083_000000000001_2	iYO844.BSU28310	49.6	568	270	8	2	565	15	570	3.43e-188	541
TARA_ARC_108_MAG_00083_000000000001_2	iCN718.ABAYE_RS16140	49.0	569	281	6	5	567	4	569	5.55e-187	538
TARA_ARC_108_MAG_00083_000000000001_2	iSynCJ816.SGL_RS09105	48.0	571	285	6	2	565	18	583	4.13e-180	522
TARA_ARC_108_MAG_00083_000000000001_3	iJN1463.PP_1494	30.9	110	73	2	14	121	20	128	6.92e-08	51.6
TARA_ARC_108_MAG_00083_000000000001_5	iJN1463.PP_1169	23.8	252	175	8	54	297	46	288	2.24e-04	42.4
TARA_ARC_108_MAG_00083_000000000001_7	iSynCJ816.SGL_RS10910	42.1	228	102	2	110	337	51	248	1.82e-37	145
TARA_ARC_108_MAG_00083_000000000002_1	iJN1463.PP_3737	37.4	294	182	2	734	1026	2	294	5.19e-57	199
TARA_ARC_108_MAG_00083_000000000002_1	iYL1228.KPN_01661	37.0	311	181	5	744	1040	12	321	4.45e-53	188
TARA_ARC_108_MAG_00083_000000000003_3	iJN1463.PP_4862	32.4	241	145	5	1	223	1	241	1.27e-29	110
TARA_ARC_108_MAG_00083_000000000003_5	iAF987.Gmet_1624	44.5	353	193	3	6	357	7	357	2.49e-87	268
TARA_ARC_108_MAG_00083_000000000003_5	STM_v1_0.STM0416	43.9	369	187	5	4	359	3	364	1.81e-86	265
TARA_ARC_108_MAG_00083_000000000003_5	iSF_1195.SF0351	43.1	369	190	4	4	359	3	364	2.30e-84	260
TARA_ARC_108_MAG_00083_000000000003_5	iSSON_1240.SSON_0391	43.1	369	190	4	4	359	3	364	3.25e-84	259
TARA_ARC_108_MAG_00083_000000000003_5	iSbBS512_1146.SbBS512_E0335	42.8	369	191	4	4	359	3	364	6.48e-84	259
TARA_ARC_108_MAG_00083_000000000003_5	iML1515.b0414	42.8	369	191	4	4	359	3	364	9.16e-84	258
TARA_ARC_108_MAG_00083_000000000003_5	iYL1228.KPN_00366	42.9	371	188	7	4	359	3	364	1.29e-83	258
TARA_ARC_108_MAG_00083_000000000003_5	iSDY_1059.SDY_0320	42.8	369	191	4	4	359	3	364	1.29e-83	258
TARA_ARC_108_MAG_00083_000000000003_5	iJN1463.PP_0514	42.4	363	190	5	4	355	11	365	6.37e-81	251
TARA_ARC_108_MAG_00083_000000000003_5	iPC815.YPO3183	42.1	368	194	4	1	356	1	361	1.38e-80	250
TARA_ARC_108_MAG_00083_000000000003_9	iCN718.ABAYE_RS17635	47.9	192	99	1	27	217	1	192	1.42e-62	194
TARA_ARC_108_MAG_00083_000000000003_9	iJN1463.PP_0515	48.2	193	98	2	27	217	1	193	4.77e-56	177
TARA_ARC_108_MAG_00083_000000000003_10	iAF987.Gmet_1626	47.5	375	176	5	16	371	2	374	6.83e-105	314
TARA_ARC_108_MAG_00083_000000000003_10	iJN1463.PP_0516	46.5	355	179	3	20	366	12	363	5.53e-99	298
TARA_ARC_108_MAG_00083_000000000003_10	iJN1463.PP_3813	45.9	364	181	5	20	370	6	366	1.66e-93	284
TARA_ARC_108_MAG_00083_000000000003_11	iYO844.BSU23250	37.1	143	86	2	16	154	11	153	2.63e-19	79.7
TARA_ARC_108_MAG_00083_000000000003_11	iYS854.USA300HOU_RS09385	38.7	137	80	2	18	150	12	148	5.18e-19	79.0
TARA_ARC_108_MAG_00083_000000000003_11	iPC815.YPO3182	37.0	135	80	2	19	148	14	148	3.18e-17	74.3
TARA_ARC_108_MAG_00083_000000000003_11	iML1515.b0415	38.5	135	78	2	19	148	14	148	4.47e-17	73.9
TARA_ARC_108_MAG_00083_000000000003_11	iYL1228.KPN_00367	38.5	135	78	2	19	148	14	148	4.47e-17	73.9
TARA_ARC_108_MAG_00083_000000000003_11	iSbBS512_1146.SbBS512_E0336	38.5	135	78	2	19	148	14	148	4.47e-17	73.9
TARA_ARC_108_MAG_00083_000000000003_11	iSDY_1059.SDY_0319	38.5	135	78	2	19	148	14	148	4.47e-17	73.9
TARA_ARC_108_MAG_00083_000000000003_11	iSF_1195.SF0352	38.5	135	78	2	19	148	14	148	4.47e-17	73.9
TARA_ARC_108_MAG_00083_000000000003_11	iSSON_1240.SSON_0392	38.5	135	78	2	19	148	14	148	4.47e-17	73.9
TARA_ARC_108_MAG_00083_000000000003_11	iAF987.Gmet_1627	34.3	143	90	2	16	154	12	154	8.59e-17	73.2
TARA_ARC_108_MAG_00083_000000000003_11	STM_v1_0.STM0417	38.5	135	78	2	19	148	14	148	1.73e-16	72.4
TARA_ARC_108_MAG_00083_000000000003_11	iJN1463.PP_0517	33.1	133	85	2	22	150	19	151	2.53e-16	72.0
TARA_ARC_108_MAG_00083_000000000005_1	iSynCJ816.SGL_RS05890	25.3	158	94	4	19	152	1	158	2.92e-07	47.8
TARA_ARC_108_MAG_00083_000000000005_2	iJN1463.PP_2846	41.5	123	64	4	24	140	21	141	3.29e-21	84.0
TARA_ARC_108_MAG_00083_000000000005_3	iSynCJ816.SGL_RS04480	71.3	565	162	0	5	569	5	569	1.35e-297	818
TARA_ARC_108_MAG_00083_000000000005_3	iYL1228.KPN_03467	69.7	565	170	1	5	569	4	567	6.48e-293	806
TARA_ARC_108_MAG_00083_000000000005_3	iJN1463.PP_2845	67.6	565	182	1	5	569	4	567	4.96e-283	781
TARA_ARC_108_MAG_00083_000000000005_3	iCN718.ABAYE_RS13870	68.3	565	178	1	5	569	3	566	1.30e-280	775
TARA_ARC_108_MAG_00083_000000000005_3	iYO844.BSU36640	63.4	568	204	3	5	569	3	569	3.97e-266	738
TARA_ARC_108_MAG_00083_000000000005_4	iJN1463.PP_2844	67.3	101	33	0	1	101	1	101	1.33e-43	137
TARA_ARC_108_MAG_00083_000000000005_4	iCN718.ABAYE_RS13875	62.4	101	38	0	1	101	1	101	5.78e-42	132
TARA_ARC_108_MAG_00083_000000000005_4	iYL1228.KPN_03466	63.4	101	37	0	1	101	1	101	9.26e-42	132
TARA_ARC_108_MAG_00083_000000000005_4	iSynCJ816.SGL_RS11790	62.4	101	38	0	1	101	1	101	8.21e-42	132
TARA_ARC_108_MAG_00083_000000000005_6	iJN1463.PP_2843	71.7	99	28	0	1	99	1	99	6.95e-47	145
TARA_ARC_108_MAG_00083_000000000005_6	iYL1228.KPN_03465	67.7	99	32	0	1	99	1	99	1.91e-44	139
TARA_ARC_108_MAG_00083_000000000005_6	iEK1008.Rv1848	65.7	99	34	0	1	99	1	99	1.91e-44	139
TARA_ARC_108_MAG_00083_000000000005_6	iYS854.USA300HOU_RS12380	62.6	99	37	0	1	99	1	99	1.10e-43	137
TARA_ARC_108_MAG_00083_000000000005_6	iSynCJ816.SGL_RS08455	65.0	100	35	0	1	100	1	100	1.29e-42	134
TARA_ARC_108_MAG_00083_000000000005_7	iSynCJ816.SGL_RS04405	30.2	149	103	1	71	219	56	203	1.69e-12	65.9
