TARA_ARC_108_MAG_00139_000000000001_1	iCHOv1.100773211	26.7	240	160	7	1	224	82	321	3.73e-19	84.3
TARA_ARC_108_MAG_00139_000000000002_4	iJN1463.PP_2123	42.7	393	218	6	309	698	15	403	8.46e-87	278
TARA_ARC_108_MAG_00139_000000000002_5	iAF987.Gmet_0300	42.5	160	88	2	1	157	203	361	2.35e-36	128
TARA_ARC_108_MAG_00139_000000000002_6	iML1515.b3857	36.1	191	111	3	6	195	9	189	3.74e-24	94.0
TARA_ARC_108_MAG_00139_000000000002_6	iSbBS512_1146.SbBS512_E4329	36.1	191	111	3	6	195	9	189	7.38e-24	93.2
TARA_ARC_108_MAG_00139_000000000002_6	iSF_1195.SF3928	36.1	191	111	3	6	195	9	189	2.04e-23	92.0
TARA_ARC_108_MAG_00139_000000000002_6	iSSON_1240.SSON_4029	35.6	191	112	3	6	195	9	189	1.56e-22	89.7
TARA_ARC_108_MAG_00139_000000000002_6	iSDY_1059.SDY_3888	35.1	191	113	3	6	195	9	189	3.08e-22	89.0
TARA_ARC_108_MAG_00139_000000000002_8	iYO844.BSU36710	30.4	253	171	5	23	271	9	260	4.28e-31	116
TARA_ARC_108_MAG_00139_000000000002_8	iAF987.Gmet_1062	29.7	259	169	4	35	288	15	265	3.23e-29	115
TARA_ARC_108_MAG_00139_000000000002_9	iSF_1195.SF2709	25.9	228	152	6	10	229	15	233	7.26e-09	54.3
TARA_ARC_108_MAG_00139_000000000002_9	iML1515.b2682	25.9	228	152	6	10	229	15	233	1.34e-08	53.5
TARA_ARC_108_MAG_00139_000000000002_9	iSbBS512_1146.SbBS512_E3194	25.4	228	153	6	10	229	15	233	1.81e-08	53.1
TARA_ARC_108_MAG_00139_000000000002_9	iSDY_1059.SDY_2877	25.4	228	153	6	10	229	15	233	1.81e-08	53.1
TARA_ARC_108_MAG_00139_000000000002_9	iSSON_1240.SSON_2826	25.4	228	153	6	10	229	15	233	1.81e-08	53.1
TARA_ARC_108_MAG_00139_000000000002_15	iJN1463.PP_2048	42.3	598	310	12	13	583	1	590	1.92e-124	378
TARA_ARC_108_MAG_00139_000000000002_15	iJN1463.PP_0368	40.1	599	327	9	15	584	4	599	2.50e-121	370
TARA_ARC_108_MAG_00139_000000000003_1	iYL1228.KPN_00986	34.2	111	64	3	71	174	226	334	9.19e-07	47.4
TARA_ARC_108_MAG_00139_000000000003_1	iML1515.b0957	33.3	111	65	3	71	174	216	324	2.25e-06	46.2
TARA_ARC_108_MAG_00139_000000000003_1	iSbBS512_1146.SbBS512_E2359	33.3	111	65	3	71	174	216	324	2.25e-06	46.2
TARA_ARC_108_MAG_00139_000000000003_1	iSDY_1059.SDY_0930	33.3	111	65	3	71	174	220	328	2.26e-06	46.2
TARA_ARC_108_MAG_00139_000000000003_1	iSF_1195.SF0957	33.3	111	65	3	71	174	218	326	2.26e-06	46.2
TARA_ARC_108_MAG_00139_000000000003_1	iSSON_1240.SSON_0961	33.3	111	65	3	71	174	216	324	2.25e-06	46.2
TARA_ARC_108_MAG_00139_000000000003_9	STM_v1_0.STM1772	69.1	139	43	0	4	142	6	144	4.14e-67	204
TARA_ARC_108_MAG_00139_000000000003_9	iML1515.b1215	67.6	139	45	0	4	142	6	144	2.36e-66	202
TARA_ARC_108_MAG_00139_000000000003_9	iYL1228.KPN_02230	67.6	139	45	0	4	142	6	144	2.36e-66	202
TARA_ARC_108_MAG_00139_000000000003_9	iJN1463.PP_1611	71.9	139	39	0	4	142	6	144	2.16e-66	202
TARA_ARC_108_MAG_00139_000000000003_9	iSbBS512_1146.SbBS512_E1379	67.6	139	45	0	4	142	6	144	2.36e-66	202
